t, Ue, U1, U2, U3, U4, U5
8.108108108108108558e-02, 2.512879989182589813e-01, 1.925641043990121148e-01, 3.238002847678873586e+00, 3.072366063951380344e+00, 2.273267039087216723e+00, -1.471672427033405173e+00
8.128128128128128682e-02, 2.883468875698342315e-01, 2.254000054265740682e-01, 3.258643465077636137e+00, 3.094677620419336694e+00, 2.430181518223470505e+00, -1.304456295423710221e+00
8.148148148148148806e-02, 3.208492771020179379e-01, 2.546700410621994815e-01, 3.274970970289779348e+00, 3.112954955095150300e+00, 2.602083011868873363e+00, -1.123545698875515697e+00
8.168168168168168930e-02, 3.482815600660515987e-01, 2.799111307509224988e-01, 3.286725916227978050e+00, 3.126957243779248330e+00, 2.785840831873958479e+00, -9.321611017905406804e-01
8.188188188188189054e-02, 3.702102475686717686e-01, 3.007238679210630927e-01, 3.293721039457381927e+00, 3.136519861442545576e+00, 2.978110356222002153e+00, -7.337122166201553997e-01
8.208208208208209178e-02, 3.862888193261423964e-01, 3.167786763821806573e-01, 3.295844011496565251e+00, 3.141557285288401946e+00, 3.175359173527727119e+00, -5.317707068161638961e-01
8.228228228228227914e-02, 3.962631994277726610e-01, 3.278212141885421538e-01, 3.293059405172419130e+00, 3.142065764660017191e+00, 3.373937844386588392e+00, -3.299983475204881778e-01
8.248248248248248038e-02, 3.999757712801175202e-01, 3.336761738685281586e-01, 3.285409033295700443e+00, 3.138123753018364770e+00, 3.570142733349519037e+00, -1.320838502224820354e-01
8.268268268268268162e-02, 3.973678682871242263e-01, 3.342503762526159439e-01, 3.273011612224292488e+00, 3.129891350938794670e+00, 3.760272340836082083e+00, 5.831348331372607219e-02
8.288288288288288286e-02, 3.884807009081503448e-01, 3.295340427148804041e-01, 3.256060614753805371e+00, 3.117607904583917566e+00, 3.940797857567637230e+00, 2.377337322314882206e-01
8.308308308308308410e-02, 3.734547054443380087e-01, 3.196011482003311421e-01, 3.234821691959613332e+00, 3.101584723113162134e+00, 4.108351517002883035e+00, 4.029024498345725736e-01
8.328328328328328534e-02, 3.525273248439220186e-01, 3.046088514124042912e-01, 3.209628725087381174e+00, 3.082200917888298530e+00, 4.260048589524851437e+00, 5.510515110743067213e-01
8.348348348348348658e-02, 3.260292565945037135e-01, 2.847945620088899732e-01, 3.180878500989739788e+00, 3.059886837020957984e+00, 4.393660990182167936e+00, 6.800873596245441410e-01
8.368368368368368782e-02, 2.943792269936396644e-01, 2.604728445000794035e-01, 3.149025316324769896e+00, 3.035106502041848398e+00, 4.507767950893926567e+00, 7.887359775508137050e-01
8.388388388388388905e-02, 2.580773743754772864e-01, 2.320313262275063571e-01, 3.114574672924409260e+00, 3.008338863470459756e+00, 4.601987786440649764e+00, 8.767685489346010996e-01
8.408408408408409029e-02, 2.176973458526311467e-01, 1.999235438801656994e-01, 3.078074676883612693e+00, 2.980050257174968742e+00, 4.677156876377770445e+00, 9.451713373463461743e-01
8.428428428428429153e-02, 1.738772324617573750e-01, 1.646624302881131430e-01, 3.040108289455099477e+00, 2.950670017343758111e+00, 4.735122454649515866e+00, 9.959303618507163725e-01
8.448448448448449277e-02, 1.273094859569220971e-01, 1.268113428009231269e-01, 3.001283385487366395e+00, 2.920570374512324818e+00, 4.778491140360239697e+00, 1.031773173703385948e+00
8.468468468468469401e-02, 7.872997658708036361e-02, 8.697446705343277185e-02, 2.962222603100504337e+00, 2.890056344039906300e+00, 4.810191593619810746e+00, 1.055728024300961465e+00
8.488488488488489525e-02, 2.890636476823254739e-02, 4.578658817343692067e-02, 2.923552602765521868e+00, 2.859362943130493662e+00, 4.833021258676877707e+00, 1.070669506891965383e+00
8.508508508508508261e-02, -2.137402959722281559e-02, 3.902596119279677644e-03, 2.885893599026432721e+00, 2.828663997160909993e+00, 4.849366793915832474e+00, 1.079041736785298911e+00
8.528528528528528385e-02, -7.131666846319065223e-02, -3.801288725272070762e-02, 2.849849083126653859e+00, 2.798100326881097111e+00, 4.861074396287806465e+00, 1.082737949153598889e+00
8.548548548548548509e-02, -1.201323510447008663e-01, -7.929643204128780654e-02, 2.815996534530686990e+00, 2.767694479450969691e+00, 4.869293757395155353e+00, 1.082915590839195419e+00
8.568568568568568633e-02, -1.670496848825878122e-01, -1.192963243973745729e-01, 2.784875664505633619e+00, 2.737600070904252725e+00, 4.873959738111432571e+00, 1.079561506978172103e+00
8.588588588588588757e-02, -2.113272754984218960e-01, -1.573807662645463623e-01, 2.756984074899126114e+00, 2.707882911619898358e+00, 4.875676980649583214e+00, 1.073303202339297435e+00
8.608608608608608881e-02, -2.522654420170244438e-01, -1.929504699676830304e-01, 2.732766273620778286e+00, 2.678569652495517595e+00, 4.873839017726338874e+00, 1.063544044083410745e+00
8.628628628628629005e-02, -2.892172736246054199e-01, -2.254515858105853865e-01, 2.712601758127004992e+00, 2.649759203024843579e+00, 4.864389290927886300e+00, 1.046261418903658091e+00
8.648648648648649129e-02, -3.215988521467762484e-01, -2.543886296735805574e-01, 2.696793098905846620e+00, 2.621734149375188228e+00, 4.837582169075539618e+00, 1.011804890165728166e+00
8.668668668668669253e-02, -3.488984792077947095e-01, -2.793374106111281008e-01, 2.685554022961788689e+00, 2.595072172464901517e+00, 4.775743966591400991e+00, 9.426943550480885170e-01
8.688688688688689377e-02, -3.706847621621143229e-01, -2.999757668928561549e-01, 2.678977964710963722e+00, 2.570878136384821211e+00, 4.639463718931271075e+00, 7.998880807934815040e-01
8.708708708708709501e-02, -3.866134310232168803e-01, -3.160836671139775622e-01, 2.677030892430621645e+00, 2.551470863354900143e+00, 4.369358809551576073e+00, 5.247775341292351126e-01
8.728728728728729624e-02, -3.964327786676080656e-01, -3.274035521486708955e-01, 2.679701461456383882e+00, 2.539965578903353283e+00, 3.966476480438859920e+00, 1.194537086445899843e-01
8.748748748748749748e-02, -3.999876383470988284e-01, -3.335466572991988010e-01, 2.687134809619144526e+00, 2.538029118991121269e+00, 3.548967216241639910e+00, -2.973607972858799409e-01
8.768768768768768485e-02, -3.972218356561471597e-01, -3.342602178884618858e-01, 2.699388802439755430e+00, 2.544598604348161874e+00, 3.210304748668622921e+00, -6.325204206674462926e-01
8.788788788788788608e-02, -3.881790762079187496e-01, -3.295628956370879603e-01, 2.716270640410919590e+00, 2.557751188980603274e+00, 2.942867026784728779e+00, -8.942633792876011345e-01
8.808808808808808732e-02, -3.730022549918827757e-01, -3.195972179105354138e-01, 2.737463855647411126e+00, 2.576164556204041389e+00, 2.715698857019396950e+00, -1.113966990088988807e+00
8.828828828828828856e-02, -3.519311983265713262e-01, -3.045575604348276788e-01, 2.762604552406044078e+00, 2.599067577346501068e+00, 2.513143516866169325e+00, -1.307530738452314489e+00
8.848848848848848980e-02, -3.252988740894923736e-01, -2.846952831561410657e-01, 2.791284876904249312e+00, 2.625902027117748894e+00, 2.331267483493958625e+00, -1.479062266098871259e+00
8.868868868868869104e-02, -2.935261301106898424e-01, -2.603290214612135611e-01, 2.823048285171818605e+00, 2.656147504100169421e+00, 2.170490054580861639e+00, -1.628305246542878892e+00
8.888888888888889228e-02, -2.571150438746139799e-01, -2.318457894896001070e-01, 2.857391694059224552e+00, 2.689265939630800073e+00, 2.032350142754097089e+00, -1.753890888992976294e+00
8.908908908908909352e-02, -2.166409886192761369e-01, -1.996968208777964437e-01, 2.893771781781155905e+00, 2.724691050816616222e+00, 1.918457891783588387e+00, -1.854389857679073161e+00
8.928928928928929476e-02, -1.727435412053186792e-01, -1.643909537978100188e-01, 2.931613187078563776e+00, 2.761831283475373766e+00, 1.830185141296573503e+00, -1.928620898728288680e+00
8.948948948948949600e-02, -1.261163754302002948e-01, -1.264867651927428227e-01, 2.970317413611914592e+00, 2.800076696142373311e+00, 1.768574266333299505e+00, -1.975739774348996169e+00
8.968968968968969724e-02, -7.749630049475793314e-02, -8.658381166430621778e-02, 3.009272490158855895e+00, 2.838807494255458419e+00, 1.734278165402870941e+00, -1.995296501103366760e+00
8.988988988988989848e-02, -2.765161783791224293e-02, -4.531309437048323951e-02, 3.047862048810576319e+00, 2.877402548611228017e+00, 1.727548974039309959e+00, -1.987243796740186585e+00
9.009009009009009972e-02, 2.263001967351895016e-02, -3.327287953072660676e-03, 3.085475788799141306e+00, 2.915249342631104135e+00, 1.748208188338189473e+00, -1.951963709333337960e+00
9.029029029029030096e-02, 7.255405434906282702e-02, 3.870969295636550456e-02, 3.121518772031368183e+00, 2.951753150513077628e+00, 1.795650449921785574e+00, -1.890260740268953521e+00
9.049049049049048832e-02, 1.213315793898506884e-01, 8.013316508316081777e-02, 3.155420619756712064e+00, 2.986346132087598360e+00, 1.868848743784612410e+00, -1.803353574435186069e+00
9.069069069069068956e-02, 1.681918053076861541e-01, 1.202881454920301241e-01, 3.186644704637951797e+00, 3.018496421688057652e+00, 1.966359377997322744e+00, -1.692867030402865236e+00
9.089089089089089080e-02, 2.123942400517288831e-01, 1.585396890014439675e-01, 3.214696839913797621e+00, 3.047716971868452251e+00, 2.086340557322734046e+00, -1.560810477338950619e+00
9.109109109109109204e-02, 2.532403903707295401e-01, 1.942827659461509593e-01, 3.239132562875952193e+00, 3.073572984734084912e+00, 2.226581177662518840e+00, -1.409546444297818280e+00
9.129129129129129328e-02, 2.900847995041601624e-01, 2.269522082179730726e-01, 3.259564668339390625e+00, 3.095689547910395856e+00, 2.384512488601619573e+00, -1.241776304241851703e+00
9.149149149149149451e-02, 3.223452467830689727e-01, 2.560313944787123708e-01, 3.275669208291104972e+00, 3.113758262898929541e+00, 2.557276769369730474e+00, -1.060469260191876817e+00
9.169169169169169575e-02, 3.495119479650913297e-01, 2.810600359037761509e-01, 3.287190055499175756e+00, 3.127541984384518248e+00, 2.741747748256451622e+00, -8.688401801265361879e-01
9.189189189189189699e-02, 3.711556109186038288e-01, 3.016419619258019491e-01, 3.293943467121843494e+00, 3.136879559542468776e+00, 2.934551022026446798e+00, -6.703274318816625499e-01
9.209209209209209823e-02, 3.869342193589162537e-01, 3.174516318145125249e-01, 3.295821333038202461e+00, 3.141689981394935938e+00, 3.132146954194832578e+00, -4.685084291154696379e-01
9.229229229229229947e-02, 3.965984374389540656e-01, 3.282382625499097872e-01, 3.292791782616175666e+00, 3.141973376999524614e+00, 3.330893187839718550e+00, -2.670365882799008439e-01
9.249249249249250071e-02, 3.999955497902856760e-01, 3.338307258403581113e-01, 3.284900624696201810e+00, 3.137812366186786051e+00, 3.527075389882219802e+00, -6.960993717453285712e-02
9.269269269269270195e-02, 3.970718747534078830e-01, 3.341399157142123100e-01, 3.272270286869301881e+00, 3.129371104801742298e+00, 3.717010724549529854e+00, 1.201322430713630401e-01
9.289289289289290319e-02, 3.878736126630745185e-01, 3.291602933807810105e-01, 3.255098029037740481e+00, 3.116892371316450028e+00, 3.897139649407277417e+00, 2.987004467730594581e-01
9.309309309309309055e-02, 3.725461157839417559e-01, 3.189700990607520770e-01, 3.233652970647017622e+00, 3.100692257998781454e+00, 4.064165429944388563e+00, 4.628928914740058076e-01
9.329329329329329179e-02, 3.513315914331073264e-01, 3.037303447259933620e-01, 3.208272135583736251e+00, 3.081151424567014629e+00, 4.215216765191911463e+00, 6.099554230282502321e-01
9.349349349349349303e-02, 3.245652745851458909e-01, 2.836825262709707363e-01, 3.179355495882881133e+00, 3.058702242006893002e+00, 4.348064904357443972e+00, 7.377945288952051373e-01
9.369369369369369427e-02, 2.926701304406705284e-01, 2.591451512428497028e-01, 3.147360154365287599e+00, 3.033811272720257080e+00, 4.461353431834821137e+00, 8.452014458280232567e-01
9.389389389389389551e-02, 2.561501706692091984e-01, 2.305089853753579943e-01, 3.112793668650782219e+00, 3.006957094621405258e+00, 4.554797155765541561e+00, 9.320437805375558771e-01
9.409409409409409675e-02, 2.155824889440848546e-01, 1.982308762698334337e-01, 3.076206204668785471e+00, 2.978603073402537049e+00, 4.629233524028437685e+00, 9.993079336727721529e-01
9.429429429429429799e-02, 1.716081416249283509e-01, 1.628264768390686179e-01, 3.038182279539318742e+00, 2.949179391274941331e+00, 4.686593410790758973e+00, 1.049063893862975938e+00
9.449449449449449923e-02, 1.249220176925957548e-01, 1.248615014630551218e-01, 2.999330788574724682e+00, 2.919052937551632532e+00, 4.729504956921034342e+00, 1.084059015921712277e+00
9.469469469469470047e-02, 7.626185801322535318e-02, 8.494180209492288580e-02, 2.960274654562193408e+00, 2.888524096363691118e+00, 4.760881379979993611e+00, 1.107304606455564056e+00
9.489489489489490170e-02, 2.639659745064729807e-02, 4.370339653370564070e-02, 2.921640530359107313e+00, 2.857826855462739513e+00, 4.783525944475270464e+00, 1.121680764794012575e+00
9.509509509509510294e-02, -2.388578595328528717e-02, 1.802025121283405695e-03, 2.884048122113589407e+00, 2.827131329658493009e+00, 4.799782352326587898e+00, 1.129587442304571310e+00
9.529529529529530418e-02, -7.379072272139867994e-02, -4.009770482847808265e-02, 2.848099750080438142e+00, 2.796560110921993747e+00, 4.811405513595445882e+00, 1.132820469772600092e+00
9.549549549549550542e-02, -1.225296078427154517e-01, -8.133246134935789851e-02, 2.814370887090400064e+00, 2.766201788442961274e+00, 4.819539858866995985e+00, 1.132554231915645637e+00
9.569569569569570666e-02, -1.693322624226161477e-01, -1.212507050188212643e-01, 2.783400730352337593e+00, 2.736124884279549363e+00, 4.824694266213137794e+00, 1.129321121143745721e+00
9.589589589589589402e-02, -2.134591041608490947e-01, -1.592230969850745581e-01, 2.755683358245799575e+00, 2.706395578179927153e+00, 4.826655574123626558e+00, 1.122930887321252458e+00
9.609609609609609526e-02, -2.542128343377541011e-01, -1.946530837685445103e-01, 2.731659059921718313e+00, 2.677083674005400926e+00, 4.824124515924676615e+00, 1.112108485559751836e+00
9.629629629629629650e-02, -2.909494566292202267e-01, -2.269882804027151257e-01, 2.711704367741637256e+00, 2.648334233759018108e+00, 4.813530921854314748e+00, 1.093333145012008734e+00
9.649649649649649774e-02, -3.230884536295235976e-01, -2.557337933709162847e-01, 2.696121128122721533e+00, 2.620384808895519502e+00, 4.786593674426103284e+00, 1.058403999158832098e+00
9.669669669669669898e-02, -3.501219602711261314e-01, -2.804729818882422676e-01, 2.685115217378622354e+00, 2.593789926571075100e+00, 4.722924231815545326e+00, 9.871183228836496459e-01
9.689689689689690022e-02, -3.716227891817460161e-01, -3.008904292460804486e-01, 2.678771237160541663e+00, 2.569769054880373105e+00, 4.580938367250558585e+00, 8.382992083532241345e-01
9.709709709709710146e-02, -3.872511811608475019e-01, -3.167662143284131759e-01, 2.677054147340392376e+00, 2.550682797673625046e+00, 4.303364048530872843e+00, 5.554627617529048766e-01
9.729729729729730270e-02, -3.967601741035508001e-01, -3.278369577067162255e-01, 2.679958527370025045e+00, 2.539640287924163520e+00, 3.896462199558849093e+00, 1.459120231497583187e-01
9.749749749749750394e-02, -3.999995055314389814e-01, -3.337120467747400898e-01, 2.687633739701421387e+00, 2.538172195216525040e+00, 3.481832341382109952e+00, -2.682261222847346360e-01
9.769769769769770518e-02, -3.969179870619253259e-01, -3.341529452341509554e-01, 2.700125350125725188e+00, 2.545113993780165895e+00, 3.147629815963634226e+00, -5.991581902002076632e-01
9.789789789789790642e-02, -3.875643132944594504e-01, -3.291883222045534629e-01, 2.717230774052867392e+00, 2.558554816180589775e+00, 2.883026401991952703e+00, -8.583248588566234627e-01
9.809809809809810766e-02, -3.720862923314409709e-01, -3.189639007504477264e-01, 2.738630352248977218e+00, 2.577208279643609767e+00, 2.657509732266329472e+00, -1.076648928817203421e+00
9.829829829829830889e-02, -3.507285100932602262e-01, -3.036766308599854192e-01, 2.763958093333035215e+00, 2.600320259338137152e+00, 2.456186865824894650e+00, -1.269260591257391102e+00
9.849849849849849626e-02, -3.238284653362975551e-01, -2.835809970954469850e-01, 2.792803833411661163e+00, 2.627337662828008735e+00, 2.275521620622161567e+00, -1.439868529233412131e+00
9.869869869869869750e-02, -2.918112364488750221e-01, -2.589991397488188296e-01, 2.824708554328768884e+00, 2.657739790143055281e+00, 2.116010856800933038e+00, -1.588139022081258789e+00
9.889889889889889873e-02, -2.551827643012440361e-01, -2.303213989426724784e-01, 2.859166999166447010e+00, 2.690987237425063849e+00, 1.979220715336521774e+00, -1.712676563308217936e+00
9.909909909909909997e-02, -2.145218572949518510e-01, -1.980020455296711002e-01, 2.895634053651359618e+00, 2.726512348979554634e+00, 1.866752510366759710e+00, -1.812061175080315278e+00
9.929929929929930121e-02, -1.704710449489724999e-01, -1.625526273329220839e-01, 2.933532956999309160e+00, 2.763722437251784569e+00, 1.779964932927615262e+00, -1.885125204148551337e+00
