t, x, y, z, e_y1, e_y2, e_y3, p0, p1, p2, p3, norm_P
3.603603603603603656e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.086933433311099367e-04, -9.999999776171026866e-01, 3.482646821156867948e-05, -7.428224206517453673e-05, -8.123613765810342446e-01, 7.473172363629091721e-05, -5.763135655892415166e-01, 9.960262763328585622e-01
3.613613613613613662e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.190531431112864981e-04, -9.999999756134125839e-01, 2.808726483454110468e-05, -6.608098577451073036e-05, -8.669100709040550301e-01, 8.803774134768640254e-05, -4.921766273563402128e-01, 9.968805924824076792e-01
3.623623623623623669e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.319628168182495394e-04, -9.999999728423134560e-01, 2.255268653852206723e-05, -5.703093350316387614e-05, -9.120397758466742832e-01, 1.012347141227059970e-04, -4.030513147088584658e-01, 9.971293439248419821e-01
3.633633633633633675e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.474124015569862528e-04, -9.999999692136234408e-01, 1.896987626222049954e-05, -4.732510433160994588e-05, -9.473741646483622159e-01, 1.142564659291742829e-04, -3.099223646280566680e-01, 9.967796623296613090e-01
3.643643643643643681e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.651983702555397331e-04, -9.999999646666650754e-01, 1.834375500952857416e-05, -3.726750659811372667e-05, -9.729468496200024408e-01, 1.270514257696059735e-04, -2.137551342344120586e-01, 9.961510162259490375e-01
3.653653653653653688e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.848312018982868642e-04, -9.999999592009092275e-01, 2.166485718341407723e-05, -2.716214864093995817e-05, -9.887914430724781267e-01, 1.395680226465157011e-04, -1.155149806484023767e-01, 9.955160716254508602e-01
3.663663663663663694e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.055372943769018548e-04, -9.999999528783471980e-01, 2.983730590209435121e-05, -1.731303879835340714e-05, -9.949415573166729976e-01, 1.517546855624181791e-04, -1.616726099050491694e-02, 9.950729149830617182e-01
3.673673673673673701e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.262820551666714198e-04, -9.999999458191473067e-01, 4.360875354260198059e-05, -8.024185408618840346e-06, -9.914308046634703331e-01, 1.635598435198280939e-04, 8.332266761880258166e-02, 9.949259943287137586e-01
3.683683683683683707e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.458119389338012734e-04, -9.999999381901636397e-01, 6.351198506946319677e-05, 4.004031899990161082e-07, -9.782927974237538571e-01, 1.749319255212601317e-04, 1.819894480590431574e-01, 9.950763725952737060e-01
3.693693693693693714e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.627075156457728071e-04, -9.999999301872950497e-01, 8.982573483982866360e-05, 7.656718659235375131e-06, -9.555611479084067383e-01, 1.858193605692289518e-04, 2.788677232097387382e-01, 9.954216940712491413e-01
3.703703703703703720e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.754357509436581403e-04, -9.999999220138939826e-01, 1.225569373324823395e-04, 1.344075266082549029e-05, -9.232694684283128117e-01, 1.961705776662492676e-04, 3.729921359504121403e-01, 9.957658778429291369e-01
3.713713713713713727e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.814645022861596919e-04, -9.999999142408102504e-01, 1.612550949095087869e-04, 1.738083319489702443e-05, -8.817076546281922278e-01, 2.055690149170807371e-04, 4.638479212831259635e-01, 9.962747235925127898e-01
3.723723723723723733e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.790572360379827516e-04, -9.999999070805374313e-01, 2.053156800166515449e-04, 1.897004311737857384e-05, -8.312618324899944122e-01, 2.140448522810452301e-04, 5.503421463790195700e-01, 9.969316718866699789e-01
3.733733733733733740e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.681469615020644586e-04, -9.999998999224126717e-01, 2.542105014066496464e-04, 1.793674761547102843e-05, -7.720537537368595826e-01, 2.222617459526697971e-04, 6.305570588959129585e-01, 9.968296007365802236e-01
3.743743743743743746e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.459789550150017996e-04, -9.999998933062306250e-01, 3.060818355675829373e-04, 1.390746439606048689e-05, -7.049370466944353542e-01, 2.296937769375814340e-04, 7.040409510154828077e-01, 9.962981247908212490e-01
3.753753753753753752e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.102171473825913214e-04, -9.999998877200804159e-01, 3.582249968099638130e-04, 6.508711166033046244e-06, -6.307653396883694530e-01, 2.358150262414071910e-04, 7.703421149194059625e-01, 9.956364514328396309e-01
3.763763763763763759e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.591593465194330106e-04, -9.999998835184675805e-01, 4.071848280110023700e-04, -4.632994367725199906e-06, -5.503922610443094943e-01, 2.400995748697741180e-04, 8.290088427893593792e-01, 9.950815846500681294e-01
3.773773773773773765e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.919254667222378868e-04, -9.999998808200598610e-01, 4.489147822370335755e-04, -1.989113449832815455e-05, -4.646714390879030931e-01, 2.420215038283092383e-04, 8.795894268070195698e-01, 9.947849843181135743e-01
3.783783783783783772e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.085904186674891883e-04, -9.999998793910542805e-01, 4.789843393012954004e-04, -3.963919151888970713e-05, -3.744565021447978648e-01, 2.410548941226396018e-04, 9.216321591540634905e-01, 9.947982551574090504e-01
3.793793793793793778e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.024435327508428966e-05, -9.999998785194743611e-01, 4.928043119673562516e-04, -6.425064772252375895e-05, -2.806010785406413133e-01, 2.366738267583922317e-04, 9.546853320121682085e-01, 9.950683939207399797e-01
3.803803803803803785e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.010173084173108946e-04, -9.999998768815485661e-01, 4.858316487167972306e-04, -9.409898540234425536e-05, -1.839587966010812758e-01, 2.283523827411942052e-04, 9.782972375630101247e-01, 9.954428084374131736e-01
3.813813813813813791e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.221488970243277572e-04, -9.999998723942415957e-01, 4.537194812747073671e-04, -1.295576868514650333e-04, -8.538328465176514559e-02, 2.155646430766725453e-04, 9.920161679882661954e-01, 9.956839087287480128e-01
3.823823823823823798e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.444282425182323059e-04, -9.999998657513189393e-01, 3.871259871583206265e-04, -1.687429009122237472e-04, 1.477247075306362123e-02, 1.954193602553629832e-04, 9.964472831400149611e-01, 9.965568125461590210e-01
3.833833833833833804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.691051129605067140e-04, -9.999998481341629830e-01, 2.892612044157511658e-04, -2.157019368259704777e-04, 1.144272060693036080e-01, 1.700509827928053485e-04, 9.901900011454952688e-01, 9.967797646932872180e-01
3.843843843843843811e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.884869011975802549e-04, -9.999998147132822535e-01, 1.557452039810617716e-04, -2.698844811304878469e-04, 2.125805642977793841e-01, 1.383574867082809677e-04, 9.734750500616382585e-01, 9.964157071173149749e-01
3.853853853853853817e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.915452898568829688e-04, -9.999997607384241149e-01, -1.697665507688633581e-05, -3.300015507246274824e-04, 3.084157548224711332e-01, 9.860484636178022731e-05, 9.468174596896914430e-01, 9.957829574861654098e-01
3.863863863863863823e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.658130135181837050e-04, -9.999996804177564425e-01, -2.295535092677723917e-04, -3.947641625072410929e-04, 4.011159870273590666e-01, 4.905903611329351377e-05, 9.107322598309024464e-01, 9.951519694956986184e-01
3.873873873873873830e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.981068602379827676e-04, -9.999995666231382696e-01, -4.793526628867531393e-04, -4.628833333771805499e-04, 4.898644702964232711e-01, -1.201396967718881348e-05, 8.657344802865188926e-01, 9.947178514639616331e-01
3.883883883883883836e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.753460071452845806e-04, -9.999994103883880214e-01, -7.603035220737282577e-04, -5.330700802332975080e-04, 5.738444140136441662e-01, -8.634819664967647635e-05, 8.123391508577884057e-01, 9.945816201452432059e-01
3.893893893893893843e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.853575241294641591e-04, -9.999992001662576513e-01, -1.062991960863745667e-03, -6.040354199744438386e-04, 6.522390275630014500e-01, -1.756776704441788850e-04, 7.510613013459586096e-01, 9.947407819011176988e-01
3.903903903903903849e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.175514594408279307e-04, -9.999989208021680120e-01, -1.374967267085610732e-03, -6.744903694994710880e-04, 7.242315203284755976e-01, -2.817364167007057208e-04, 6.824159615522771283e-01, 9.950896311042946030e-01
3.913913913913913856e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.633797202989444594e-04, -9.999985521712981829e-01, -1.681156277768962402e-03, -7.431459457072310190e-04, 7.890051016940466955e-01, -4.062584610592666649e-04, 6.069181612779916968e-01, 9.954292653424074988e-01
3.923923923923923862e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.707327958580049975e-05, -9.999980888181030370e-01, -1.953145766599979991e-03, -8.036248330753178928e-04, 8.463108803942898106e-01, -5.496243337727337031e-04, 5.250793723366556920e-01, 9.959675704695383214e-01
3.933933933933933869e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.366913045988840406e-04, -9.999974953210595263e-01, -2.172858497795786964e-03, -8.551761886708075192e-04, 8.952793877493435692e-01, -7.158874692620694272e-04, 4.378032365334405540e-01, 9.965932469514217074e-01
3.943943943943943875e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.081140441326846127e-03, -9.999966900592012209e-01, -2.334738954902293787e-03, -9.036885519882743552e-04, 9.344148794853895934e-01, -9.092075639654960319e-04, 3.461536466942605195e-01, 9.964713530427372623e-01
3.953953953953953881e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.717162391919982087e-03, -9.999956425143516903e-01, -2.401313313299551205e-03, -9.415576395658250891e-04, 9.637570032495984540e-01, -1.128945301895206439e-03, 2.510952653109834731e-01, 9.959309989263930296e-01
3.963963963963963888e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.430822979775371095e-03, -9.999943203753189902e-01, -2.334591344209382361e-03, -9.611791679415665176e-04, 9.833454066891408329e-01, -1.374461367063393351e-03, 1.535927548754770222e-01, 9.952696801451919040e-01
3.973973973973973894e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.197286184781156660e-03, -9.999926863264214649e-01, -2.098726928370250443e-03, -9.549488536536054374e-04, 9.932197374511876342e-01, -1.645116443482249041e-03, 5.461077787960905150e-02, 9.947217712801141865e-01
3.983983983983983901e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.981357350089280954e-03, -9.999906919837588948e-01, -1.662750580625282177e-03, -9.152624132400485370e-04, 9.934196431829095397e-01, -1.940271215163967295e-03, -4.488600318475277628e-02, 9.944354896629717944e-01
3.993993993993993907e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.738806118906593694e-03, -9.999882687703138817e-01, -1.003014615188620303e-03, -8.345155632390025046e-04, 9.839847715314772314e-01, -2.259286366120740602e-03, -1.439329258257406874e-01, 9.944589074133335371e-01
4.004004004004004358e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.418258938070608620e-03, -9.999853156132074705e-01, -1.050144466439860186e-04, -7.051040201885675233e-04, 9.649547701440605030e-01, -2.601522580364776412e-03, -2.415653275514909604e-01, 9.947355331897274056e-01
4.014014014014014364e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.963265423478828105e-03, -9.999816833347781042e-01, 1.035596655329415906e-03, -5.194235006268611236e-04, 9.363692866678317017e-01, -2.966340541908238804e-03, -3.368185458701277168e-01, 9.951096637224838837e-01
4.024024024024024371e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.314061396904666404e-03, -9.999771554121941186e-01, 2.412733390174671456e-03, -2.698697210919859821e-04, 8.982679687499608434e-01, -3.353100934763333929e-03, -4.287279182897868468e-01, 9.953412920796664842e-01
4.034034034034034377e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.327897162653558019e-03, -9.999720118073873731e-01, 3.991656220870202013e-03, 6.244455967089823580e-05, 8.513808834259478653e-01, -3.726254446152790084e-03, -5.173175770531941442e-01, 9.962332924886898589e-01
4.044044044044044384e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.048642394581861016e-03, -9.999650727329576494e-01, 5.767775945088895323e-03, 4.795357083382810514e-04, 7.955118442675785939e-01, -4.136333157827023002e-03, -6.000155365187385126e-01, 9.964311705483535064e-01
4.054054054054054390e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.385985016709865514e-03, -9.999559432594311570e-01, 7.687828402206312375e-03, 9.906112314591994285e-04, 7.313951414596379097e-01, -4.568753303946159090e-03, -6.761365860904897662e-01, 9.960529056321406616e-01
4.064064064064064397e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.244164451793400357e-03, -9.999443140059076640e-01, 9.662088560984398791e-03, 1.606540496877629804e-03, 6.598872137188647180e-01, -5.000734341941817478e-03, -7.452343572421575857e-01, 9.954159785537427529e-01
4.074074074074074403e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.548260100266299712e-03, -9.999298107903200616e-01, 1.157064662395800025e-02, 2.338192872437548208e-03, 5.818444997619983683e-01, -5.409495729245617293e-03, -8.068624814474512075e-01, 9.947888296823512722e-01
4.084084084084084409e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.518780897533868276e-04, -9.999119377749539073e-01, 1.326850604117757633e-02, 3.196437725982932514e-03, 4.981234383057776549e-01, -5.772256923289178533e-03, -8.605745901800798681e-01, 9.943636765375668540e-01
4.094094094094094416e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.656835076695103146e-03, -9.998899892889434593e-01, 1.459282519364600399e-02, 4.192144425357756908e-03, 4.095804680669416498e-01, -6.066237381504118592e-03, -9.059243149137528039e-01, 9.942380989907494415e-01
4.104104104104104422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.151735261210184748e-03, -9.998629289396319120e-01, 1.537138528359657981e-02, 5.336182338405999481e-03, 3.170720277622297578e-01, -6.268656561322056599e-03, -9.424652871221792516e-01, 9.944059830454443638e-01
4.114114114114114429e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.016803462762642246e-02, -9.998292345053383379e-01, 1.543090730581466244e-02, 6.639420832971635288e-03, 2.214545561083804959e-01, -6.356733920174613417e-03, -9.697511382790687806e-01, 9.947582020721611462e-01
4.124124124124124435e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.460387638203582486e-02, -9.997867052381594899e-01, 1.460379483707493348e-02, 8.112729276898641984e-03, 1.235844918221333799e-01, -6.307688915493405574e-03, -9.873354998581307385e-01, 9.950930203829261300e-01
